047509,M,18/06/2011,00:05,30/12/2018,23:59,00,0000000000,00,0,01,049958,01,
041782,M,18/06/2011,00:05,30/12/2018,23:59,00,0000000000,00,0,01,049958,01,
041780,M,18/06/2011,00:05,30/12/2018,23:59,00,0000000000,00,0,01,049958,01,
041781,M,18/06/2011,00:05,30/12/2018,23:59,00,0000000000,00,0,01,049958,01,
046407,M,18/06/2011,00:05,30/12/2018,23:59,00,0000000000,00,0,01,049958,01,
041838,M,18/06/2011,00:05,30/12/2018,23:59,00,0000000000,00,0,01,049958,01,

